age,gender,race,date,city,state,manner_of_death,mental_illness
41,Male,White,2010-11-04,Lucerne Valley,CA,Shot,false
39,Male,White,2010-03-14,Anaheim,CA,Shot,true
47,Male,White,2010-08-29,Visalia,CA,Shot,true
57,Male,White,2010-09-24,Bakersfield,CA,Shot,false
51,Male,White,2010-02-25,Minkler,CA,Shot,true
65,Male,White,2010-01-23,San Francisco,CA,Shot,true
31,Male,White,2010-06-30,Concord,CA,Shot,false
55,Male,White,2010-12-30,Hayward,CA,Shot,true
37,Male,White,2010-04-23,Pittsburg,CA,Shot,false
42,Male,White,2010-08-29,San Jose,CA,Shot,true
25,Male,White,2010-03-18,Eureka,CA,Shot,false
31,Male,White,2010-08-07,Blue Lake,CA,Shot,true
42,Male,White,2010-12-06,Lincoln,CA,Shot,false
46,Male,White,2010-09-16,Colfax,CA,Shot,true
38,Female,White,2010-05-01,Natomas,CA,Shot,true
42,Male,White,2010-10-28,Natomas,CA,Shot,false
28,Male,White,2011-12-29,Tulare,CA,Shot,true
36,Male,White,2011-12-21,Murrieta,CA,Shot,false
33,Male,White,2011-12-14,San Francisco,CA,Shot,false
28,Male,White,2011-12-10,Visalia,CA,Shot,false
43,Female,White,2011-11-27,Gilroy,CA,Shot,false
51,Male,White,2011-11-27,Gilroy,CA,Shot,false
51,Female,White,2011-11-10,Oceanside,CA,Shot,true
26,Male,White,2011-10-25,Redding,CA,Shot,false
26,Male,White,2011-09-12,Menifee,CA,Shot,false
38,Male,White,2012-07-05,San Rafael,CA,Shot,false
67,Male,White,2011-08-12,Lincoln,CA,Shot,false
33,Male,White,2011-08-01,Granite Bay,CA,Shot,false
46,Female,White,2011-07-07,Fresno,CA,Shot,false
57,Male,White,2011-07-07,Fresno,CA,Shot,false
25,Male,White,2011-06-07,San Francisco,CA,Shot,false
55,Male,White,2011-05-25,Huntington Beach,CA,Shot,false
53,Male,White,2011-04-28,Dublin,CA,Shot,true
52,Male,White,2011-04-23,Orcutt,CA,Shot,true
53,Male,White,2011-02-27,Wrightwood,CA,Shot,true
40,Male,White,2016-05-04,Buffalo,MO,Shot,false
52,Male,White,2016-05-04,Philadelphia,PA,Shot,false
36,Male,White,2016-05-05,Gretna,LA,Shot,false
47,Male,White,2015-01-02,Aloha,OR,Shot,false
32,Male,White,2015-01-04,San Francisco,CA,Shot,true
18,Male,White,2015-01-04,Guthrie,OK,Shot,false
61,Male,White,2016-02-17,La Mirada,CA,Shot,true
35,Male,White,2015-01-06,Assaria,KS,Shot,false
34,Female,White,2015-01-06,Burlington,IA,Shot,false
30,Male,White,2015-01-07,Des Moines,IA,Shot,false
28,Male,White,2015-01-08,Huntley,MT,Shot,false
42,Male,White,2015-01-08,Salt Lake City,UT,Shot,false
49,Male,White,2015-01-08,Syracuse,UT,Shot,false
71,Male,White,2015-01-09,England,AR,Shot,false
39,Male,White,2015-01-11,Arcola,IL,Shot,true
34,Male,White,2015-01-13,Albuquerque,NM,Shot,false
43,Male,White,2015-01-13,Jourdanton,TX,Shot,true
29,Male,White,2015-01-14,Franklin County,MO,Shot,false
75,Male,White,2015-01-14,Old Bridge,NJ,Shot,false
68,Male,White,2015-01-14,Lake Jackson,TX,Shot,false
34,Male,White,2015-01-14,Draper,UT,Shot,false
24,Male,White,2015-01-15,Bloomington,MN,Shot,true
33,Male,White,2015-01-15,Evangeline Parish,LA,Shot,false
41,Male,White,2015-01-16,Mabank,TX,Shot,false
32,Male,White,2015-01-18,Maricopa,AZ,Shot,true
49,Male,White,2015-01-19,Weymouth,MA,Shot,false
36,Male,White,2015-01-21,Hemet,CA,Shot,false
54,Male,White,2015-01-21,Derry,NH,Shot,true
61,Male,White,2015-01-23,Austin,TX,Shot,true
40,Male,White,2015-01-24,Fort Worth,TX,Shot,false
45,Male,White,2015-01-24,Rexburg,ID,Shot,false
68,Male,White,2015-01-26,New Hope,MN,Shot,true
29,Male,White,2015-01-27,Morenci,AZ,Shot,false
39,Female,White,2015-01-27,Omaha,NE,Shot,true
45,Male,White,2015-01-28,Sunset,TX,Shot,false
26,Male,White,2015-01-28,Rosenberg,TX,Shot,false
42,Male,White,2015-01-29,Stillwater,OK,Shot,false
31,Male,White,2015-01-29,Wyoming,MI,Shot,true
48,Male,White,2015-01-30,Billings,MT,Shot,false
17,Male,White,2015-02-02,Bay City,MI,Shot,false
59,Male,White,2015-02-02,Hummelstown,PA,Shot,false
42,Male,White,2015-02-02,Apple Valley,CA,Shot,true
45,Male,White,2015-02-03,Douglas,GA,Shot,true
59,Male,White,2015-02-05,Chino,CA,Shot,false
26,Male,White,2015-02-07,Calimesa,CA,Shot,false
33,Male,White,2015-02-08,Anchorage,AK,Shot,false
27,Male,White,2015-02-08,Austin,TX,Shot,false
57,Male,White,2015-02-08,New City,NY,Shot,true
46,Male,White,2015-02-08,Orange County,FL,Shot,false
41,Male,White,2015-02-08,Nocona,TX,Shot,false
61,Male,White,2015-02-09,Smyrna,ME,Shot,true
45,Male,White,2015-02-10,New Castle,CO,Shot,true
46,Male,White,2015-02-11,Dadeville,AL,Shot,true
23,Male,White,2015-02-13,San Bernardino,CA,Shot,false
27,Male,White,2015-02-13,McLemoresville,TN,Shot,false
16,Male,White,2015-02-14,Essex,MD,Shot,true
51,Male,White,2015-02-14,Laredo,TX,Shot,false
34,Male,White,2015-02-15,Iuka,MS,Shot,false
34,Male,White,2015-02-15,Colton,OR,Shot,true
56,Male,White,2015-02-16,Marana,AZ,Shot,false
26,Male,White,2015-02-16,Boise,ID,Shot,false
24,Male,White,2015-02-16,Provo,UT,Shot,true
43,Female,White,2015-02-17,Gaston County,NC,Shot,false
31,Male,White,2015-02-17,Springfield,MO,Shot,false
32,Male,White,2015-02-17,Eaton Rapids Township,MI,Shot,false
30,Male,White,2015-02-17,Tewksbury,MA,Shot,false
41,Male,White,2015-02-21,Ruidoso,NM,Shot,false
51,Male,White,2015-02-21,Indianapolis,IN,Shot,false
50,Male,White,2015-02-22,Palm Bay,FL,Shot,false
47,Male,White,2015-02-23,Denham Springs,LA,Shot,true
37,Male,White,2015-02-23,Powder Springs,GA,Shot,false
41,Male,White,2015-02-23,Clarkesville,GA,Shot,false
43,Male,White,2015-02-25,Las Vegas,NV,Shot,true
49,Male,White,2015-02-26,Gulfport,MS,Shot,false
34,Female,White,2015-02-26,Sylvester,GA,Shot,false
24,Male,White,2015-02-28,Pelzer,SC,Shot,false
37,Female,White,2015-02-28,La Paz County,AZ,Shot,false
49,Male,White,2015-03-01,Barton,MS,Shot,false
25,Male,White,2015-03-03,Tempe,AZ,Shot,false
26,Male,White,2015-03-04,Deltona,FL,Shot,false
34,Male,White,2015-03-05,Lincoln,NE,Shot,false
29,Male,White,2015-03-07,Phoenix,AZ,Shot,false
35,Male,White,2015-03-08,Claymont,DE,Shot,false
58,Male,White,2015-03-09,Brevard,NC,Shot,false
46,Male,White,2015-03-09,Dinosaur,CO,Shot,false
23,Male,White,2015-03-10,Port Wentworth,GA,Shot,false
31,Male,White,2015-03-11,Memphis,TN,Shot,true
31,Male,White,2015-03-11,Kingman,AZ,Shot,true
54,Male,White,2015-03-11,Bay Minette,AL,Shot,false
53,Male,White,2015-03-11,Hoover,AL,Shot,true
59,Male,White,2015-03-13,Kansas City,MO,Shot,false
36,Male,White,2015-03-13,Fontana,CA,Shot,false
53,Male,White,2015-03-14,Follansbee,WV,Shot,false
26,Male,White,2015-03-14,Kenosha,WI,Shot,false
27,Male,White,2015-03-15,Ruth,MS,Shot,false
28,Male,White,2015-03-16,Saint Paul,MN,Shot,true
52,Male,White,2015-03-16,Gastonia,NC,Shot,true
20,Male,White,2015-03-17,Onalaska,TX,Shot,true
49,Male,White,2015-03-17,Medford,OR,Shot,true
24,Male,White,2015-03-17,Dublin,NC,Shot,false
24,Female,White,2015-03-17,San Francisco,CA,Shot,true
47,Male,White,2015-03-18,Bakersfield,CA,Shot,false
49,Female,White,2015-03-18,Glendale,AZ,Shot,false
64,Male,White,2015-03-18,Tallahassee,FL,Shot,false
20,Male,White,2015-03-19,Sumas,WA,Shot,true
36,Male,White,2015-03-19,Bakersfield,CA,Shot,false
39,Male,White,2015-03-19,Lawrence County,AL,Shot,true
31,Male,White,2015-03-19,Middleton,ID,Shot,false
34,Male,White,2015-03-20,Coal County,OK,Shot,false
44,Male,White,2015-03-21,Clarendon,NY,Shot,false
60,Male,White,2015-03-21,Harmony,IN,Shot,true
42,Male,White,2015-03-21,Columbus,OH,Shot,false
21,Male,White,2015-03-21,Cottonwood,AZ,Shot,false
37,Male,White,2015-03-22,Vallejo,CA,Shot,true
38,Male,White,2015-03-24,Fond du Lac,WI,Shot,false
57,Male,White,2015-03-24,San Jose,CA,Shot,true
53,Female,White,2015-03-26,Gardner,KS,Shot,false
56,Male,White,2015-03-27,Encinitas,CA,Shot,true
40,Male,White,2015-03-27,Webster,MA,Shot,false
42,Male,White,2015-03-27,Fort Ashby,WV,Shot,false
26,Male,White,2015-03-29,Jasper,OH,Shot,false
49,Male,White,2015-03-30,Eugene,OR,Shot,true
36,Male,White,2015-03-31,Carollwood,FL,Shot,false
36,Male,White,2015-04-01,Hamilton,NJ,Shot,false
27,Male,White,2015-04-02,Pineville,LA,Shot,true
38,Male,White,2015-04-03,Winchester,VA,Shot,false
34,Male,White,2015-04-04,Edgewood,NM,Shot,true
51,Male,White,2015-04-05,Phoenix,AZ,Shot,true
56,Male,White,2015-04-05,Tehachapi,CA,Shot,false
23,Male,White,2015-04-06,Indianapolis,IN,Shot,true
31,Male,White,2015-04-06,Jefferson County,ID,Shot,false
32,Male,White,2015-04-07,Pottawatomie County,OK,Shot,false
60,Male,White,2015-04-08,San Antonio,TX,Shot,false
22,Male,White,2015-04-09,Navarre,FL,Shot,false
31,Male,White,2015-04-09,Straban Township,PA,Shot,true
28,Male,White,2015-04-09,Boiling Springs,SC,Shot,false
38,Male,White,2015-04-10,Topeka,KS,Shot,false
66,Male,White,2015-04-11,Sand Springs,OK,Shot,true
83,Male,White,2015-04-12,Oklahoma City,OK,Shot,true
32,Male,White,2015-04-12,Salemburg,NC,Shot,true
31,Male,White,2015-04-14,Jonesboro,AR,Shot,true
51,Male,White,2015-04-15,Columbia,MO,Shot,false
72,Male,White,2015-04-15,Cañon City,CO,Shot,true
45,Male,White,2015-04-18,Panama City,FL,Shot,false
40,Male,White,2015-04-19,Wilmore,KY,Shot,true
44,Male,White,2015-04-19,Sidney,NE,Shot,false
59,Male,White,2015-04-21,Irmo,SC,Shot,true
30,Male,White,2015-04-22,Queens,NY,Shot,true
26,Male,White,2015-04-23,Sylmar,CA,Shot,true
51,Male,White,2015-04-23,Rufe,OK,Shot,false
46,Female,White,2015-04-24,Windsor,CA,Shot,false
49,Male,White,2015-04-24,Eugene,OR,Shot,false
63,Male,White,2015-04-24,Miami,OK,Shot,false
25,Male,White,2015-04-25,Victoria,TX,Shot,true
58,Male,White,2015-04-25,Clermont,FL,Shot,true
29,Male,White,2015-04-26,Bunch,OK,Shot,false
76,Male,White,2015-04-26,Kings County,CA,Shot,false
45,Male,White,2015-04-26,Fountain Valley,CA,Shot,false
58,Male,White,2015-04-28,Mansfield,OH,Shot,false
27,Male,White,2015-04-28,Marion,IL,Shot,true
26,Male,White,2015-04-29,Chickasha,OK,Shot,false
53,Male,White,2015-04-29,Nashville,TN,Shot,true
52,Male,White,2015-05-02,Smyrna,DE,Shot,false
36,Male,White,2015-05-03,Roosevelt,UT,Shot,true
53,Male,White,2015-05-03,Chavies,KY,Shot,false
36,Male,White,2015-05-04,Kennewick,WA,Shot,true
46,Male,White,2015-05-05,Pulaski,VA,Shot,true
18,Male,White,2015-05-06,Wake Forest,NC,Shot,false
38,Male,White,2015-05-07,Beacon,NY,Shot,false
35,Male,White,2015-05-08,Kearny,AZ,Shot,false
58,Male,White,2015-05-08,Constantia,NY,Shot,true
47,Male,White,2015-05-10,Tacoma,WA,Shot,false
28,Male,White,2015-05-11,St. Augustine,FL,Shot,true
40,Male,White,2015-05-12,Rancho Santa Margarita,CA,Shot,true
37,Male,White,2015-05-14,Portage,MI,Shot,true
53,Male,White,2015-05-14,St. Augustine,FL,Shot,true
41,Male,White,2015-05-15,Rockford,IL,Shot,true
42,Male,White,2015-05-15,Sacramento,CA,Shot,true
34,Male,White,2015-05-17,San Diego,CA,Shot,true
18,Male,White,2015-05-17,St. Petersburg,FL,Shot,true
27,Male,White,2015-05-17,Ruidoso,NM,Shot,false
35,Male,White,2015-05-19,Cabot,AR,Shot,false
17,Male,White,2015-05-19,Grand Junction,CO,Shot,false
43,Male,White,2015-05-21,North Charleston,SC,Shot,false
40,Male,White,2015-05-22,Somerset,PA,Shot,false
47,Male,White,2015-05-23,Sedalia,MO,Shot,false
40,Male,White,2015-05-23,Eagar,AZ,Shot,false
31,Female,White,2015-05-25,Austin,TX,Shot,true
62,Male,White,2015-05-26,Snohomish,WA,Shot,true
24,Male,White,2015-05-26,Bossier City,LA,Shot,false
39,Male,White,2015-05-27,Ideal Beach,NJ,Shot,false
24,Male,White,2015-05-27,Edmond,OK,Shot,true
57,Male,White,2015-05-27,Rockville,GA,Shot,true
60,Male,White,2015-05-28,Lancaster,SC,Shot,false
35,Male,White,2015-05-29,Okmulgee County,OK,Shot,false
55,Male,White,2015-05-29,Wilderville,OR,Shot,false
19,Male,White,2015-05-30,Cottonwood,AZ,Shot,false
47,Male,White,2015-05-31,Palestine,TX,Shot,false
23,Male,White,2015-06-01,Greece,NY,Shot,true
26,Male,White,2015-06-02,Azle,TX,Shot,true
56,Male,White,2015-06-03,Byram,NJ,Shot,true
45,Female,White,2015-06-05,Morgantown,WV,Shot,false
53,Male,White,2015-06-06,North Port,FL,Shot,false
42,Male,White,2015-06-06,Midland,TX,Shot,true
36,Male,White,2015-06-07,Melbourne,FL,Shot,false
58,Male,White,2015-06-07,Woodland,WA,Shot,true
69,Male,White,2015-06-08,Sun City,AZ,Shot,true
30,Male,White,2015-06-09,Findlay,OH,Shot,false
45,Male,White,2015-06-09,Tomball,TX,Shot,false
28,Male,White,2015-06-09,Des Moines,IA,Shot,false
17,Female,White,2015-06-12,Kokomo,IN,Shot,true
46,Male,White,2015-06-13,Fort Wayne,IN,Shot,false
35,Male,White,2015-06-13,Hutchins,TX,Shot,true
15,Male,White,2015-06-14,Cocoa,FL,Shot,true
40,Female,White,2015-06-17,Clanton,AL,Shot,false
48,Male,White,2015-06-17,Hobbs,NM,Shot,true
58,Male,White,2015-06-18,Coney Island,NY,Shot,false
49,Male,White,2015-06-21,Houston,TX,Shot,true
60,Male,White,2015-06-22,Ronda,NC,Shot,false
29,Male,White,2015-06-22,Augusta,GA,Shot,true
34,Male,White,2015-06-23,Indianapolis,IN,Shot,false
22,Male,White,2015-06-23,Hutchinson,KS,Shot,false
49,Male,White,2015-06-23,Weatherford,TX,Shot,true
32,Male,White,2015-06-23,Omaha,NE,Shot,false
61,Male,White,2015-06-25,Fresno,CA,Shot,false
49,Male,White,2015-06-26,Malone,NY,Shot,false
35,Male,White,2015-06-27,Tahlequah,OK,Shot,false
29,Male,White,2015-06-28,Portland,OR,Shot,false
51,Male,White,2015-06-29,Edinburg,NY,Shot,true
52,Male,White,2015-06-30,Franklin,NC,Shot,false
32,Male,White,2015-07-01,Josephine County,OR,Shot,false
45,Male,White,2015-07-02,Brockton,MA,Shot,true
40,Male,White,2015-07-03,Miami Beach,FL,Shot,false
37,Male,White,2015-07-04,Morristown,TN,Shot,false
36,Male,White,2015-07-04,Henderson,NV,Shot,false
19,Male,White,2015-07-05,Pleasanton,CA,Shot,false
35,Male,White,2015-07-05,Austin,TX,Shot,false
43,Male,White,2015-07-05,Hawaiian Gardens,CA,Shot,false
20,Male,White,2015-07-06,Oklahoma City,OK,Shot,false
42,Male,White,2015-07-06,Bath,NH,Shot,true
33,Male,White,2015-07-07,Mesa,AZ,Shot,false
59,Male,White,2015-07-07,Dallas,TX,Shot,false
35,Male,White,2015-07-07,Sugar Creek,MO,Shot,false
28,Male,White,2015-07-07,Elizabethtown,KY,Shot,false
59,Male,White,2015-07-08,Beaverton,OR,Shot,false
62,Male,White,2015-07-08,Ashe County,NC,Shot,false
50,Male,White,2015-07-09,Parowan,UT,Shot,false
68,Male,White,2015-07-09,Phoenix,AZ,Shot,false
17,Male,White,2015-07-09,Boulder Creek,CA,Shot,true
54,Male,White,2015-07-10,Las Vegas,NV,Shot,true
31,Male,White,2015-07-11,Olivehurst,CA,Shot,false
60,Male,White,2015-07-12,Austin,TX,Shot,false
24,Male,White,2015-07-12,River Forest,IL,Shot,false
27,Male,White,2015-07-12,Casper,WY,Shot,false
24,Male,White,2015-07-13,Dunsmuir,CA,Shot,false
30,Male,White,2015-07-16,Kansas City,KS,Shot,false
29,Male,White,2015-07-16,Opp,AL,Shot,false
27,Male,White,2015-07-17,Seattle,WA,Shot,false
50,Male,White,2015-07-17,Needles,CA,Shot,true
22,Male,White,2015-07-18,Fort Collins,CO,Shot,true
46,Male,White,2015-07-18,Phoenix,AZ,Shot,false
65,Male,White,2015-07-18,Colby,KS,Shot,false
35,Male,White,2015-07-20,Winnie,TX,Shot,false
47,Male,White,2015-07-21,White,GA,Shot,false
24,Male,White,2015-07-21,Oakland Park,FL,Shot,false
35,Male,White,2015-07-21,Jesup,GA,Shot,false
32,Male,White,2015-07-23,Myrtle Beach,SC,Shot,false
47,Male,White,2015-07-23,Douglas,WY,Shot,false
44,Female,White,2015-07-23,Meadow Vista,CA,Shot,true
44,Male,White,2015-07-24,Studio City,CA,Shot,false
60,Male,White,2015-07-25,New Orleans,LA,Shot,true
50,Male,White,2015-07-25,Decatur,GA,Shot,true
19,Male,White,2015-07-26,Seneca,SC,Shot,false
56,Male,White,2015-07-27,Irmo,SC,Shot,false
45,Male,White,2015-07-27,Houma,LA,Shot,false
53,Male,White,2015-07-29,Logan,UT,Shot,true
48,Male,White,2015-07-30,Gardnerville Ranchos,NV,Shot,false
25,Male,White,2015-07-30,Dunsmuir,CA,Shot,false
34,Male,White,2015-07-31,Roswell,NM,Shot,false
63,Male,White,2015-08-02,Houston,TX,Shot,true
18,Male,White,2015-08-03,Campbelltown,PA,Shot,false
71,Male,White,2015-08-03,Powhatan County,VA,Shot,false
35,Male,White,2015-08-03,Muncie,IN,Shot,true
18,Male,White,2015-08-05,Louisville,KY,Shot,false
51,Male,White,2015-08-05,Greenfield,WI,Shot,true
29,Male,White,2015-08-05,Antioch,TN,Shot,true
40,Male,White,2015-08-05,Tacoma,WA,Shot,false
30,Male,White,2015-08-07,Fresno,CA,Shot,true
53,Male,White,2015-08-07,Superior,MT,Shot,false
59,Male,White,2015-08-08,Gastonia,NC,Shot,false
46,Male,White,2015-08-08,Spokane,WA,Shot,false
41,Male,White,2015-08-09,Ardmore,OK,Shot,true
24,Male,White,2015-08-10,Gilbert,AZ,Shot,false
34,Male,White,2015-08-11,Sandpoint,ID,Shot,false
24,Male,White,2015-08-12,Odessa,TX,Shot,false
49,Male,White,2015-08-12,Hobbs,NM,Shot,false
30,Male,White,2015-08-15,Carson City,NV,Shot,false
47,Male,White,2015-08-16,Kerrville,TX,Shot,false
29,Male,White,2015-08-19,Hunters,WA,Shot,true
44,Male,White,2015-08-19,Canton,NC,Shot,true
19,Male,White,2015-08-20,Beverly,OH,Shot,true
57,Male,White,2015-08-21,Grapeview,WA,Shot,true
30,Male,White,2015-08-21,North East,MD,Shot,false
38,Male,White,2015-08-21,Wake Forest,NC,Shot,false
31,Male,White,2015-08-22,Cohasset,MN,Shot,false
29,Male,White,2015-08-22,Bakersfield,CA,Shot,false
26,Male,White,2015-08-22,Wichita,KS,Shot,false
64,Male,White,2015-08-22,King George,VA,Shot,false
36,Male,White,2015-08-23,Jacksonville,FL,Shot,true
36,Male,White,2015-08-23,Arab,AL,Shot,false
21,Male,White,2015-08-23,Brick Township,NJ,Shot,false
57,Male,White,2015-08-23,Las Vegas,NV,Shot,false
53,Male,White,2015-08-25,Thonotosassa,FL,Shot,false
45,Male,White,2015-08-25,Phoenix,AZ,Shot,false
22,Male,White,2015-08-26,Hendersonville,TN,Shot,true
46,Male,White,2015-08-26,Chattanooga,TN,Shot,false
27,Male,White,2015-08-26,West Jordan,UT,Shot,true
54,Male,White,2015-08-27,San Diego,CA,Shot,false
28,Male,White,2015-08-28,Spanish Fork,UT,Shot,true
23,Male,White,2015-08-28,Longview,TX,Shot,false
,Male,White,2015-08-29,San Antonio,TX,Shot,false
20,Male,White,2015-08-30,Cushing,OK,Shot,false
45,Male,White,2015-08-31,Loveland,CO,Shot,false
76,Male,White,2015-09-01,Twinsburg,OH,Shot,false
47,Male,White,2015-09-01,Artesia,NM,Shot,false
45,Male,White,2015-09-02,Prescott,AZ,Shot,true
37,Male,White,2015-09-04,Mitchell,SD,Shot,true
27,Male,White,2015-09-04,Weitchpec,CA,Shot,false
36,Male,White,2015-09-04,Springtown,TX,Shot,false
23,Male,White,2015-09-04,Merrimack,NH,Shot,true
45,Male,White,2015-09-06,Hobbs,NM,Shot,false
25,Male,White,2015-09-09,Ashwaubenon,WI,Shot,false
32,Male,White,2015-09-10,Lodi,CA,Shot,false
31,Male,White,2015-09-11,Chester,PA,Shot,false
44,Male,White,2015-09-11,Broomfield,CO,Shot,false
23,Male,White,2015-09-12,Sylacauga,AL,Shot,false
45,Male,White,2015-09-12,West Knox,TN,Shot,false
39,Male,White,2015-09-13,Wellman,IA,Shot,true
29,Male,White,2015-09-13,Clute,TX,Shot,false
28,Male,White,2015-09-14,Barstow,CA,Shot,true
31,Male,White,2015-09-16,Lead,SD,Shot,true
50,Male,White,2015-09-17,Beaverton,MI,Shot,false
,Male,White,2015-09-17,Brodhead,KY,Shot,false
32,Male,White,2015-09-18,San Bernardino,CA,Shot,false
47,Male,White,2015-09-18,Dickson,TN,Shot,false
46,Male,White,2015-09-19,Slidell,LA,Shot,false
57,Male,White,2015-09-19,Washington County,AL,Shot,true
23,Male,White,2015-09-20,Harrisonburg,VA,Shot,false
56,Male,White,2015-09-20,Shelbyville,IN,Shot,false
27,Male,White,2015-09-21,Sand City,CA,Shot,false
23,Female,White,2015-09-21,Sand City,CA,Shot,false
26,Male,White,2015-09-21,Barberville,FL,Shot,false
33,Male,White,2015-09-22,Niceville,FL,Shot,true
55,Male,White,2015-09-22,Happy Valley,CA,Shot,true
35,Male,White,2015-09-23,McKinney,TX,Shot,false
45,Male,White,2015-09-23,Grayson County,VA,Shot,false
17,Male,White,2015-09-24,Fountain,CO,Shot,false
21,Male,White,2015-09-25,Akron,OH,Shot,false
45,Male,White,2015-09-25,Wilhoit,AZ,Shot,false
43,Male,White,2015-09-27,Rossville,GA,Shot,false
37,Male,White,2015-09-29,Mora,MN,Shot,false
55,Female,White,2015-10-02,Aloha,OR,Shot,true
29,Male,White,2015-10-02,Amarillo,TX,Shot,false
27,Male,White,2015-10-04,Muscle Shoals,AL,Shot,true
51,Male,White,2015-10-05,Hurst,TX,Shot,false
50,Male,White,2015-10-05,Woodbridge,NJ,Shot,false
49,Male,White,2015-10-10,Beverly,MA,Shot,true
31,Male,White,2015-10-10,Old Saybrook,CT,Shot,false
38,Male,White,2015-10-10,Pinion Hills,CA,Shot,true
40,Male,White,2015-10-10,Cato Township,MI,Shot,false
31,Male,White,2015-10-12,Brookhaven,MS,Shot,false
27,Male,White,2015-10-14,Cartersville,GA,Shot,false
46,Female,White,2015-10-14,Naples,FL,Shot,true
50,Female,White,2015-10-15,Las Vegas,NV,Shot,true
31,Male,White,2015-10-15,Parma,OH,Shot,false
35,Male,White,2015-10-15,Kirkland,WA,Shot,false
28,Male,White,2015-10-18,Fresno,CA,Shot,true
30,Male,White,2015-10-20,Louisville,KY,Shot,false
30,Male,White,2015-10-20,Mandeville,LA,Shot,false
21,Male,White,2015-10-20,Cedar Rapids,IA,Shot,false
47,Male,White,2015-10-21,Kentwood,MI,Shot,true
53,Male,White,2015-10-22,Pine Top,KY,Shot,false
28,Male,White,2015-10-24,Zanesville,OH,Shot,true
47,Male,White,2015-10-24,Paddock Lake,WI,Shot,false
49,Male,White,2015-10-24,Kenai Peninsula,AK,Shot,false
36,Male,White,2015-10-25,Talking Rock,GA,Shot,false
57,Male,White,2015-10-28,Smithville,MS,Shot,false
35,Male,White,2015-10-28,Salem,OR,Shot,false
18,Male,White,2015-10-29,Hohenwald,TN,Shot,false
